;Titulo;Corpo;Link
418;Petróleo cai em Nova York após três sessões em alta;"13/01/2011 19h22- Atualizado em13/01/2011 19h22 France Presse NOVA YORK, 13 Jan 2011 (AFP) -Os preços do petróleo interromperam nesta quinta-feira uma série de três sessões consecutivas em alta, caindo após a abertura parcial do oleoduto Trans Alaska e a publicação de indicadores econômicos ruins nos Estados Unidos. No New York Mercantile Exchange (Nymex), o barril de ""light sweet crude"" (WTI) para entrega em fevereiro fechou a 91,40 dólares, em queda de 46 centavos com relação ao fechamento da véspera. Em Londres, no IntercontinentalExchange, o barril do Brent do Mar do Norte para entrega em fevereiro fechou com uma perda de 6 centavos, a 98,06 dólares. ""Assistimos a realizações de lucros"", explicou Antoine Halff, da Newsedge Group. Os indicadores publicados nos Estados Unidos contribuíram para esfriar o entusiasmo: os novos pedidos de seguro-desemprego aumentaram para 445 mil na semana concluída em 8 de janeiro, contrariando as expectativas dos analistas, e o aumento dos preços de produção acelerou-se em dezembro. ""Isto poderia reduzir as expectativas de demanda, e os números da inflação podem se traduzir em medidas de apoio à economia menos importantes"", explicou Phil Flynn, da PFG Best Research. Por outro lado, o oleoduto Trans Alaska, fechado após a detecção de um vazamento no sábado, foi provisoriamente colocado em funcionamento nesta terça-feira para evitar o congelamento do petróleo que ele carrega. Os problemas com este duto, fonte importante de abastecimento para a Costa Oeste dos Estados Unidos, apoiaram a alta do preço do petróleo nos últimos dias. A data de restabelecimento completo do serviço ainda não foi divulgada. mla/ma Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=420&r=1737931767399&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fpetroleo-cai-em-nova-york-apos-tres-sessoes-em-alta.html&syn=False&key=0b309d54949007f250872efae195f379
419;Banco Central Europeu mantém taxa de juro em 1%;13/01/2011 11h02- Atualizado em13/01/2011 11h02 Valor OnLine SÃO PAULO - O Banco Central Europeu (BCE) conservou em 1% a principal taxa de juro na região do euro. A definição era aguardada por muitos analistas. Agora, a atenção se desloca para as palavras do titular da instituição, Jean-Claude Trichet, que apresenta logo mais suas considerações. Nesta jornada, o Banco da Inglaterra também decidiu pela manutenção da taxa de juro da região, em 0,5%. Na Coreia do Sul, por sua vez, a autoridade monetária aumentou o custo do dinheiro em 0,25 ponto percentual, para 2,75%. (Juliana Cardoso | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=421&r=1737931775500&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fbanco-central-europeu-mantem-taxa-de-juro-em-1-3.html&syn=False&key=dfb59f2f99a7fc3c19d2124788889aef
420;Sem detectar dioxina, Eslováquia libera aves e ovos da Alemanha;"13/01/2011 11h20- Atualizado em13/01/2011 11h20 Agencia Estado Bratislava, Eslováquia, 13 - A Eslováquia suspendeu a proibição da comercialização de ovos e carne de aves procedentes da Alemanha, medida imposta após o governo alemão ter anunciado na semana passada altos níveis de dioxina em alguns produtos, informou ontem o ministro de Agricultura eslovaco, Zsolt Simon. ""Todos os testes realizados por autoridades de saúde mostraram que as amostras analisadas não estavam contaminadas"", afirmou Simon a jornalistas. ""Contudo, nós continuaremos fazendo testes mais frequentes nos produtos importados da Alemanha"", acrescentou ele. Será obrigatório para os importadores que trazem mercadorias da Alemanha declarar que os produtos não são provenientes de uma região contaminada por dioxina, disse o ministro. Na semana passada, a Eslováquia foi o primeiro país europeu a impor restrições, suspendendo as importações de aves e ovos produzidos na Alemanha, enquanto conduzia testes para avaliar os níveis de dioxina. Simon também afirmou que a Eslováquia exigirá uma mudança nas leis da União Europeia para que todos os produtos alimentícios declarem seu país de origem, em vez de trazerem uma etiqueta ""fabricado na UE"". As informações são da Dow Jones. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=422&r=1737931775501&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fnoticia%2F2011%2F01%2Fsem-detectar-dioxina-eslovaquia-libera-aves-e-ovos-da-alemanha.html&syn=False&key=141dbbfe382cfae0297b9d4188d310e2
421;Pedidos de auxílio-desemprego sobem nos EUA;"13/01/2011 11h56- Atualizado em13/01/2011 12h33 Da Agência Estado O número de trabalhadores norte-americanos que entraram pela primeira vez com pedido de auxílio-desemprego subiu 35 mil, para 445 mil, após ajustes sazonais, na semana até 8 de janeiro, segundo informou nesta quinta-feira (13) o Departamento de Trabalho dos Estados Unidos. Economistas esperavam queda de 2 mil solicitações. O número da semana anterior foi revisado para 410 mil, ante os 409 mil informados anteriormente. A média móvel de pedidos feitos em quatro semanas - calculada para suavizar a volatilidade do dado - subiu 5.500, para 416.500 mil. Na semana encerrada em 1 de janeiro, o número total de norte-americanos que recebiam auxílio-desemprego caiu 248 mil, para 3,879 milhões, do dado revisado de 4,127 milhões na semana anterior. A taxa de desemprego para trabalhadores com seguro-desemprego foi de 3,1% na semana até 1º de janeiro, em comparação com os 3,3% da semana anterior. Nos EUA, as regras para distribuição do auxílio-desemprego variam de Estado para Estado e nem todos os desempregados têm direito ao benefício. Índice ficou abaixo do limite entre contração e crescimento.
O índice industrial ISM caiu 0,4% no mês de dezembro. Superávit de US$ 19,69 bilhões é o maior para um ano fechado desde 2011.
Atividade econômica fraca e queda do preço do petróleo melhoraram saldo. Pedidos subiram em 20 mil para número sazonalmente ajustado.
Parte do avanço pode ser atribuído a fatores temporários. Bolsas são parte de acordo para o órgão regulador encerrar um processo.
Processo foi aberto após reclamação da antiga controladora Parmalat. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=423&r=1737931775503&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fpedidos-de-auxilio-desemprego-sobem-nos-eua-12.html&syn=False&key=2c891e47b1f14167927ebcffa7c67112
422;Bovespa descola de Wall St e cai ao menor nível em 1 mês;27/01/2011 18h48- Atualizado em27/01/2011 18h48 Reuters SÃO PAULO (Reuters) - A Bovespa aumentou o descolamento em relação aos mercados internacionais na quinta-feira, puxada pelas perdas das ações dos setores domésticos de construção e varejo. O Ibovespa, principal índice das ações brasileiras, teve queda de 0,96 por cento, a 68.050 pontos. É o menor patamar de fechamento desde 28 de dezembro. O giro financeiro do pregão foi de 6,4 bilhões de reais. Assim como na quarta-feira, o mercado caminhou na contramão das bolsas internacionais. Os principais índices das bolsas de Nova York operavam no azul a poucos minutos do fechamento. Por aqui, a queda mais pronunciada se concentrou nos segmentos de construção e de varejo, que têm sido preteridos pelos investidores por causa da exposição a um possível aumento mais forte dos juros. Pela manhã, o Comitê de Política Monetária (Copom) divulgou a ata da reunião realizada na semana anterior, após a qual decidiu elevar o juro do país em 0,5 ponto, para 11,25 por cento ao ano, afirmando que ainda vê riscos decorrentes do descompasso entre a oferta e a demanda. Fabio Romero, sócio da Brava Investimentos, acredita que a razão mais plausível para o descolamento da bolsa nesta sessão seja o rompimento de um nível técnico de baixa. 'O mercado acabou rompendo um suporte importante nos 68.500 pontos e a pressão vendedora ganhou mais força', disse. Segundo ele, também pode estar ocorrendo um ajuste da carteira de investidores estrangeiros, com a saída de capitais no Brasil para a aplicação em outros mercados emergentes, como na Ásia. De acordo com dados da BM&FBovespa, o saldo do investimento estrangeiro no mês continua positivo, mas caiu a 1,298 bilhão de reais até o dia 24, ante 1,425 bilhão de reais na última sexta-feira. O analista de um banco de investimento estrangeiro, que preferiu não ser identificado, citou ainda que muitos investidores têm mostrado cautela diante de algumas incertezas sobre as medidas do governo nas áreas fiscal e cambial. 'Falo com muita gente de Bovespa e o pessoal está bem devagar', comentou. Entre as incertezas está o tamanho do corte nos gastos públicos --inversamente proporcional à necessidade de um aumento dos juros-- e a possibilidade de novas medidas que restrinjam o investimento estrangeiro no país para tentar frear a valorização do real. Entre os destaques negativos do índice, Lojas Renner puxou a fila entre as varejistas, caindo 4,25 por cento, a 49,31 reais. No setor imobiliário, MRV tombou 3,3 por cento, a 14,07 reais. OGX ampliou a trajetória de forte retração, caindo 3,9 por cento, a 18,19 reais. Mas a pior do dia foi Marfrig, recuando 4,95 por cento, a 14,21 reais. Na ponta de cima do Ibovespa, a ação ordinária da Usiminas subiu 3 por cento, a 22,07 reais. CSN anunciou que estuda aumentar a participação na Usiminas. (Reportagem de Silvio Cascione) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=424&r=1737931775504&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fbovespa-descola-de-wall-st-e-cai-ao-menor-nivel-em-1-mes.html&syn=False&key=8ec5eb2e2d7a87694763e8860519c385
423;Brasil ajuda Fiat a ter lucro de 600 milhões de euros em 2010;27/01/2011 18h50- Atualizado em27/01/2011 18h50 Valor OnLine MILÃO - O grupo Fiat, montadora italiana sediada em Turim e que também controla a Chrysler, anunciou nesta quinta-feira um lucro consolidado de 318 milhões de euros (US$ 435 milhões) no quarto trimestre, revertendo a perda de 283 milhões de euros no mesmo período do ano anterior. A receita cresceu 10%, de 13,6 bilhões para 15 bilhões de euros. No acumulado do ano, o lucro alcançou 600 milhões de euros, ante uma perda de 848 milhões de euros de 2009. A receita cresceu 12,3%, para 56,3 bilhões de euros. Apenas a divisão de automóveis apresentou lucro de 222 milhões de euros em 2010, ante perdas de 345 milhões em 2009. A receita cresceu 9%, para 35,9 bilhões. A companhia destacou o forte crescimento das vendas de veículos no Brasil, bem como a recuperação nas vendas de vans na Europa, que ajudaram a compensar a queda no resultado geral na Europa. A montadora italiana produziu 761,4 mil automóveis no Brasil em 2010, 1,6% a mais do que no ano anterior, com destaque para o Novo Uno. Segundo a companhia, o mau desempenho em seu mercado de origem foi provocado basicamente pelo adiamento de lançamentos de automóveis em pelo menos um ano e também pelo fim dos incentivos do governo para compra de veículos pequenos e ambientalmente corretos, informou a Fiat. Para 2011, a Fiat estima um lucro de 300 milhões de euros para sua divisão de automóveis e receita de 37 bilhões de euros. No caso do Brasil, a expectativa é que as vendas cresçam 5%. (Téo Takar | Valor, com agências internacionais) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=425&r=1737931775505&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fbrasil-ajuda-fiat-a-ter-lucro-de-600-milhoes-de-euros-em-2010.html&syn=False&key=98cb3637aa00270d30ae0148edcf3aed
424;Marco Maia ganha apoio de Alckmin e Kassab para disputa na Câmara;27/01/2011 19h50- Atualizado em27/01/2011 19h50 Valor OnLine SÃO PAULO - Na busca pela reeleição, o presidente da Câmara Marco Maia (PT-RS) visitou hoje o Estado de São Paulo, onde conquistou o apoio do prefeito da capital paulista, Gilberto Kassab, do governador, Geraldo Alckmin, e da maior parte da bancada de deputados federais. Dos 70 parlamentares paulistas, cerca de 60 estavam no encontro. 'Obter este reconhecimento nos dá a convicção de que o trabalho de diálogo que fizemos com os partidos e Estados nos últimos dois meses é a boa política', declarou Maia. O deputado petista ressaltou que o amplo leque de apoios é fruto do respeito da sua candidatura ao critério da proporcionalidade partidária para a formação da mesa diretora da Câmara. 'O PSC, que elegeu 17 deputados, será o último a indicar um nome. Ainda que seja para a suplência, o partido se sentirá justamente representado', afirmou Maia, que já garantiu o apoio de 21 dos 22 partidos que estarão representados na nova legislatura. A exceção fica por conta do PSOL, que ainda não se posicionou, mas deve permanecer neutro. Maia vai enfrentar na disputa o deputado Sandro Mabel (PR-GO), que entrou na corrida pela presidência da Câmara como candidato avulso e conta as infidelidades para chegar ao segundo turno. O voto é secreto. O parlamentar goiano contrariou a direção do seu partido ao se lançar na disputa e por isso corre o risco de ser expulso do PR, que se reúne na próxima segunda-feira para discutir o assunto. Entre os parlamentares paulistas que prestigiaram o encontro, estavam o deputado Francisco Everardo Oliveira Silva, o Tiririca (PR), o presidente nacional do PPS, Roberto Freire, o novo líder do PSDB, Duarte Nogueira, os petistas Jilmar Tatto, João Paulo Cunha, Vicentinho e Janete Pietá, além do presidente nacional do PR, Valdemar Costa Neto. (Fernando Taquari | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=426&r=1737931775507&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fmarco-maia-ganha-apoio-de-alckmin-e-kassab-para-disputa-na-camara.html&syn=False&key=0ede556a667667a8762d114124f5f265
425;Wall Street fecha em leve alta: Dow Jones +0,04%, Nasdaq +0,58%;"27/01/2011 20h00- Atualizado em27/01/2011 20h00 France Presse NOVA YORK, 27 Jan 2011 (AFP) -A bolsa de Nova York fechou nesta quinta-feira em leve alta, em um mercado hesitante diante da publicação de resultados de empresas e indicadores econômicos um pouco decepcionantes. O Dow Jones subiu 0,04% e o Nasdaq, 0,58%. Segundo os dados definitivos de fechamento, o Dow Jones Industrial Average subiu 4,39 pontos, a 11.989,83 pontos, e a bolsa eletrônica Nasdaq, 15,78 pontos, para 2.755,28 pontos. O índice ampliado Standard & Poor's 500 subiu 0,22% (2,91 pontos), para 1.299,54 pontos. O Dow Jones oscilou em torno dos 12.000 pontos durante grande parte do dia, cifra que tinha superado por alguns momentos na quarta-feira pela primeira vez desde junho de 2008. ""Há muita atualidade, muitos resultados de empresas, indicadores econômicos: o mercado recebeu tudo sem se mover muito"", comentou Andrew Fitzpatrick, da Hinsdale Associates. ""Penso que a fronteira dos 12.000 pontos é um fator psicológico"", completou. ""O mercado não parece estar seguro de querer superá-lo"". As negociações foram dominadas por um importante número de resultados trimestrais de empresas, na maioria melhores que o previsto. Em relação aos indicadores nos Estados Unidos, as novas inscrições para seguro-desemprego aumentaram mais que o projetado na semana passada, enquanto os pedidos de bens duráveis caíram muito mais que o esperado em dezembro. Por outro lado, as promessas de vendas de moradias progrediram em dezembro, contra todas as previsões. O mercado de títulos subiu. O rendimento dos títulos do Tesouro de 10 anos caíram de 3,428% para 3,385% na quarta-feira à noite, e os títulos de 30 anos de 4,598 na véspera para 4,559%. gmo/sl/tm/lb Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=427&r=1737931775508&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fwall-street-fecha-em-leve-alta-dow-jones-004-nasdaq-058.html&syn=False&key=587bfb16ad0967ebd00107558f399437
426;Press Release from Business Wire : Exxon Mobil Corporation;"27/01/2011 11h46- Atualizado em27/01/2011 11h46 France Presse IRVING, (BSW) - A Exxon Mobil Corporation (NYSE:XOM) afirmou hoje na divulgação da nova edição do Outlook for Energy: A View to 2030que a expansão da prosperidade em uma crescente população mundial vai impulsionar o crescimento da demanda energética em cerca de 35% até 2030, em comparação com 2005, mesmo com ganhos energéticos significativos, e o gás natural surgirá como a segunda maior fonte de energia, depois do petróleo. O crescente uso do gás natural e outras fontes de energia com menor teor de carbono, combinado com uma maior eficiência energética em nações de todo o mundo vão ajudar a reduzir os impactos ambientais do aumento da demanda energética. De acordo com o Outlook, o crescimento das emissões de dióxido de carbono resultantes de energia ficará abaixo da taxa média projetada de crescimento da demanda energética. ""O panorama energético aponta claramente para uma demanda global crescente por energia, refletindo a melhora dos padrões de vida de milhões de pessoas em todo o mundo. A ExxonMobil continuará a investir em tecnologia e inovação para desenvolver novas fontes econômicas de energia para ajudar a atender a essa demanda, ao mesmo tempo buscando formas de reduzir impactos ambientais"", disse Rex W. Tillerson, presidente e diretor executivo. ""As previsões mostram ainda uma mudança para o gás natural à medida que as empresas e os governos buscam formas mais limpas e econômicas de atender às necessidades energéticas"", disse Tillerson. ""Fontes recentemente descobertas de gás de xisto e outras fontes não convencionais de energia serão vitais para atender a essa demanda"". O Outlook for Energy é desenvolvido anualmente para ajudar a orientar as decisões sobre investimento global da ExxonMobil. A empresa compartilha os resultados publicamente para aumentar o entendimento das necessidades e dos desafios energéticos do mundo. As projeções resultam de uma análise detalhada de aproximadamente cem países, quinze setores de demanda e vinte tipos de combustível, e são sustentadas por projeções populacionais e expectativas econômicas de melhorias significativas na eficiência energética e avanços tecnológicos. O aumento da demanda por eletricidade - e a escolha dos combustíveis usados para gerar essa eletricidade - representam uma área focal essencial, que terá impacto importante sobre o cenário energético global nas duas próximas décadas. De acordo com as projeções, a demanda global por eletricidade aumentará em mais de 80% até 2030, em comparação com os níveis de 2005. Só nos países não membros da OCDE (Organização para a Cooperação e o Desenvolvimento Econômico) a demanda aumentará em mais de 150% à medida que o desenvolvimento social e econômico cresce e mais pessoas passam a ter acesso à eletricidade. De acordo com o Outlook da ExxonMobil, as iniciativas para garantir energia confiável e econômica e limitar as emissões de gás de efeito estufa levarão a políticas que colocam um custo sobre as emissões de dióxido de carbono. Como resultado, os suprimentos abundantes de gás natural serão altamente competitivos como fonte econômica de energia elétrica, já que seu uso para a geração de eletricidade reduz em até 60% as emissões de CO2, em comparação com o carvão. A demanda por gás natural na geração de energia deve aumentar em cerca de 85% entre 2005 e 2030, quando o gás natural vai suprir mais de um quarto das necessidades mundiais de eletricidade. A demanda por gás natural está aumentando em todas as regiões do mundo, mas o crescimento é mais forte nos países não membros da OCDE, particularmente na China, onde a demanda em 2030 será de aproximadamente seis vezes a demanda de 2005. Entre os resultados desse ano estão: To view the full text, please visit https://www.afp.com/afpcom/pt/content/partners/bsw/thursday/20110127005876r1 Contact ExxonMobilKaren Matusic, 972-444-1107 This material is not an AFP editorial material and AFP shall not bear responsability for the accuracy of its content. In case you have any questions about the content, kindly refer to the contact person mentioned in the text of the release. End of the Business Wire's Press Release Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=428&r=1737931775509&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fpress-release-from-business-wire-exxon-mobil-corporation.html&syn=False&key=79734383bf066285d294ca838221b964
427;Wall Street abre em equilíbrio: Dow Jones -0,03%, Nasdaq +0,21%;27/01/2011 12h42- Atualizado em27/01/2011 12h42 France Presse NOVA YORK, 27 Jan 2011 (AFP) -A bolsa de Nova York abriu em equilíbrio nesta quinta-feira, depois da publicação de resultados de empresas divergentes e indicadores econômicos decepcionantes nos Estados Unidos: o Dow Jones perdia 0,03% e o Nasdaq ganhava 0,21%. gmo/cn Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=429&r=1737931775510&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fwall-street-abre-em-equilibrio-dow-jones-003-nasdaq-021.html&syn=False&key=dc4f5d0ecc5223922904353647dc9ea6
428;Venda de material de construção sobe 10,6% em 2010;"27/01/2011 13h32- Atualizado em27/01/2011 13h32 Agencia Estado As vendas de material de construção no varejo cresceram 10,6% em 2010 ante o ano anterior, somando R$ 49,80 bilhões, segundo dados da Associação Nacional dos Comerciantes de Material de Construção (Anamaco), em pesquisa realizada em parceria com o Ibope Inteligência. No mês de dezembro, entretanto, as vendas recuaram 4,6% na comparação com novembro, e tiveram declínio de 2,5% em relação ao mesmo mês de 2009. Apesar da retração no último mês do ano, em nota, a associação considerou o resultado bastante positivo. Para o presidente da entidade, Cláudio Conz, que definiu a performance do ano como ""extraordinária"", é possível manter a média de crescimento, se for considerada a continuidade das ações que aqueceram o setor durante o ano passado, como a desoneração do Imposto sobre Produtos Industrializados (IPI), o programa ""Minha Casa, Minha Vida"" e o aumento do crédito e dos financiamentos. Diante da expectativa de crescimento do PIB de 4,5% em 2011, a Anamaco prevê expansão de 11% nas vendas. Para Conz, o papel das classes mais baixas, que tiveram acesso ao mercado, foi fundamental para o crescimento do setor não apenas em 2010, mas durante todo o governo Lula. ""No período do governo Lula, a economia cresceu 37,3%. As exportações do País mais que triplicaram. A inflação caiu de 12,5% para 5,6% ao ano. A taxa básica de juros reais também cedeu, de 15% para 6%. O desemprego foi reduzido à metade"", lembra o dirigente. Em 2011, a Anamaco tem planos de criar um fundo de investimentos para apoiar os associados, especialmente os de pequeno e médio porte, com valores de empréstimos entre R$ 500 mil e R$ 4 milhões, com prazos mais longos e taxas inferiores a 1,5%. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=430&r=1737931775512&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fvenda-de-material-de-construcao-sobe-106-em-2010.html&syn=False&key=d986a9778f7723c107927af502a8f404
429;Secretário do Tesouro dos EUA diz que inflação global não preocupa;"28/01/2011 10h50- Atualizado em28/01/2011 10h50 Do G1, com informações de agências A inflação em um nível global ""não está no topo da lista de preocupações"", embora mercados emergentes de todo o mundo estejam certamente ""sentindo alguma pressão"", afirmou nesta sexta-feira (28) o secretário do Tesouro dos Estados Unidos, Timothy Geithner, durante o Fórum Econômico Mundial em Davos, na Suíça. Geithner disse que os mercados emergentes poderiam administrar seus problemas de inflação de uma maneira melhor se reduzissem a ligação de suas moedas com o dólar - uma medida que economistas dizem que levaria, na maior parte dos casos, a uma valorização ante a moeda norte-americana. Geithner também afirmou que está ""muito confiante de que o euro vai sobreviver"", mas argumentou que a Europa precisa colocar em prática as reformas fiscal e estrutural que tornarão isso possível. Com relação aos problemas fiscais dos EUA, ele admitiu que a posição atual é ""insustentável no longo prazo"" e que precisa ser trilhado um caminho confiável e de vários anos em direção à sustentabilidade. O secretário lamentou o fato de o sistema político dos EUA não ter um mecanismo para conseguir isso à força. Redução de gastosTimothy Geithner ainda afirmou nesta sexta-feira que não é ""razoável"" reduzir o déficit público por meio de cortes drásticos no gasto público. ""Algumas pessoas querem ir rápido demais para aplicar cortes pesados nos gastos"" dos governos, eestimou Geithner. ""Mas este não é um método razoável"" de agir, acrescentou. ""É preciso ter certeza de que (esta decisão) não vai afetar a reativação econômica"", insistiu o secretário, indicando que assumir o risco de ""passar rápido demais para restrições substanciais"" pode prejudicar um crescimento nascente. Vários países da zona do euro adotaram duros cortes em suas folhas de pagamento para reduzir os altos déficits públicos, em um contexto de forte endividamento que preocupa os mercados e já obrigou o bloco a resgatar Grécia e Irlanda. Com informações da EFE e da Agência Estado Índice ficou abaixo do limite entre contração e crescimento.
O índice industrial ISM caiu 0,4% no mês de dezembro. Superávit de US$ 19,69 bilhões é o maior para um ano fechado desde 2011.
Atividade econômica fraca e queda do preço do petróleo melhoraram saldo. Pedidos subiram em 20 mil para número sazonalmente ajustado.
Parte do avanço pode ser atribuído a fatores temporários. Bolsas são parte de acordo para o órgão regulador encerrar um processo.
Processo foi aberto após reclamação da antiga controladora Parmalat. ";https://g1.globo.com/busca/click?q=economia&p=431&r=1737931775514&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fsecretario-do-tesouro-dos-eua-diz-que-inflacao-global-nao-preocupa.html&syn=False&key=9a08dbc95c0351759cf5c453de5d3bd5
430;Panamericano diz estar em negociação com outros bancos;28/01/2011 11h42- Atualizado em28/01/2011 11h42 Reuters SÃO PAULO (Reuters) - O banco Panamericano anunciou nesta sexta-feira que está em processo de negociação com outras instituições financeiras. Em documento enviado à Comissão de Valores Mobiliários (CVM), a instituição controlada pelo Grupo Silvio Santos afirma que não há 'até o momento nenhum acordo formalizado'. O banco também informou que o valor do rombo descoberto em novembro passado ainda não foi identificado e será divulgado juntamente com as informações financeiras do banco, programadas para a próxima semana. 'A atual administração, em razão da não conclusão dos trabalhos internos e dos profissionais de auditoria externa contratados, não identificou ainda de forma definitiva o valor das inconsistências contábeis informadas anteriormente e que serão objeto de divulgação ao mercado na próxima semana', afirma o documento. (Por Vivian Pereira) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=432&r=1737931775515&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fpanamericano-diz-estar-em-negociacao-com-outros-bancos-1.html&syn=False&key=59ab1d3f1c06f35b7afb55db3dda9632
